longitude,latitude,total_field_intensity_nT
126.0,88.0,40582.06
127.0,88.0,40582.6
128.0,88.0,40583.09
129.0,88.0,40583.52
130.0,88.0,40583.9
131.0,88.0,40584.23
132.0,88.0,40584.51
133.0,88.0,40584.73
134.0,88.0,40584.91
135.0,88.0,40585.03
136.0,88.0,40585.1
137.0,88.0,40585.12
138.0,88.0,40585.1
139.0,88.0,40585.02
140.0,88.0,40584.89
141.0,88.0,40584.71
142.0,88.0,40584.49
143.0,88.0,40584.22
144.0,88.0,40583.9
145.0,88.0,40583.53
146.0,88.0,40583.12
147.0,88.0,40582.66
148.0,88.0,40582.15
149.0,88.0,40581.6
150.0,88.0,40581.0
151.0,88.0,40580.36
152.0,88.0,40579.68
153.0,88.0,40578.95
154.0,88.0,40578.19
155.0,88.0,40577.37
156.0,88.0,40576.52
157.0,88.0,40575.63
158.0,88.0,40574.7
159.0,88.0,40573.72
160.0,88.0,40572.71
161.0,88.0,40571.66
162.0,88.0,40570.57
163.0,88.0,40569.45
164.0,88.0,40568.29
165.0,88.0,40567.09
166.0,88.0,40565.86
167.0,88.0,40564.59
168.0,88.0,40563.29
169.0,88.0,40561.95
170.0,88.0,40560.58
171.0,88.0,40559.18
172.0,88.0,40557.75
173.0,88.0,40556.28
174.0,88.0,40554.79
175.0,88.0,40553.26
176.0,88.0,40551.71
177.0,88.0,40550.12
178.0,88.0,40548.51
179.0,88.0,40546.87
180.0,88.0,40545.21
-180.0,87.0,40592.29
-179.0,87.0,40589.72
-178.0,87.0,40587.12
-177.0,87.0,40584.49
-176.0,87.0,40581.83
-175.0,87.0,40579.15
-174.0,87.0,40576.45
-173.0,87.0,40573.71
-172.0,87.0,40570.96
-171.0,87.0,40568.18
-170.0,87.0,40565.38
-169.0,87.0,40562.56
-168.0,87.0,40559.72
-167.0,87.0,40556.86
-166.0,87.0,40553.98
-165.0,87.0,40551.09
-164.0,87.0,40548.17
-163.0,87.0,40545.23
-162.0,87.0,40542.28
-161.0,87.0,40539.32
-160.0,87.0,40536.33
-159.0,87.0,40533.33
-158.0,87.0,40530.32
-157.0,87.0,40527.29
-156.0,87.0,40524.25
-155.0,87.0,40521.2
-154.0,87.0,40518.13
-153.0,87.0,40515.05
-152.0,87.0,40511.95
-151.0,87.0,40508.85
-150.0,87.0,40505.73
-149.0,87.0,40502.6
-148.0,87.0,40499.46
-147.0,87.0,40496.31
-146.0,87.0,40493.15
-145.0,87.0,40489.98
-144.0,87.0,40486.8
-143.0,87.0,40483.6
-142.0,87.0,40480.4
-141.0,87.0,40477.2
-140.0,87.0,40473.98
-139.0,87.0,40470.75
-138.0,87.0,40467.51
-137.0,87.0,40464.27
-136.0,87.0,40461.02
-135.0,87.0,40457.76
-134.0,87.0,40454.49
-133.0,87.0,40451.22
-132.0,87.0,40447.93
-131.0,87.0,40444.64
-130.0,87.0,40441.35
-129.0,87.0,40438.04
-128.0,87.0,40434.73
-127.0,87.0,40431.42
-126.0,87.0,40428.1
-125.0,87.0,40424.77
-124.0,87.0,40421.44
-123.0,87.0,40418.1
-122.0,87.0,40414.75
-121.0,87.0,40411.4
-120.0,87.0,40408.05
-119.0,87.0,40404.69
-118.0,87.0,40401.33
-117.0,87.0,40397.97
-116.0,87.0,40394.6
-115.0,87.0,40391.22
-114.0,87.0,40387.85
-113.0,87.0,40384.47
-112.0,87.0,40381.09
-111.0,87.0,40377.71
-110.0,87.0,40374.32
-109.0,87.0,40370.94
-108.0,87.0,40367.56
-107.0,87.0,40364.17
-106.0,87.0,40360.79
-105.0,87.0,40357.4
-104.0,87.0,40354.02
-103.0,87.0,40350.64
-102.0,87.0,40347.26
-101.0,87.0,40343.89
-100.0,87.0,40340.52
-99.0,87.0,40337.15
-98.0,87.0,40333.79
-97.0,87.0,40330.43
-96.0,87.0,40327.08
-95.0,87.0,40323.74
-94.0,87.0,40320.41
-93.0,87.0,40317.08
-92.0,87.0,40313.76
-91.0,87.0,40310.45
-90.0,87.0,40307.16
-89.0,87.0,40303.87
-88.0,87.0,40300.6
-87.0,87.0,40297.35
-86.0,87.0,40294.1
-85.0,87.0,40290.87
-84.0,87.0,40287.66
-83.0,87.0,40284.47
-82.0,87.0,40281.29
-81.0,87.0,40278.14
-80.0,87.0,40275.0
-79.0,87.0,40271.89
-78.0,87.0,40268.8
-77.0,87.0,40265.73
-76.0,87.0,40262.69
-75.0,87.0,40259.67
-74.0,87.0,40256.68
-73.0,87.0,40253.72
-72.0,87.0,40250.79
-71.0,87.0,40247.9
-70.0,87.0,40245.03
-69.0,87.0,40242.2
-68.0,87.0,40239.4
-67.0,87.0,40236.63
-66.0,87.0,40233.91
-65.0,87.0,40231.22
-64.0,87.0,40228.58
-63.0,87.0,40225.97
-62.0,87.0,40223.41
-61.0,87.0,40220.89
-60.0,87.0,40218.42
-59.0,87.0,40215.99
-58.0,87.0,40213.61
-57.0,87.0,40211.28
-56.0,87.0,40209.0
-55.0,87.0,40206.78
-54.0,87.0,40204.6
-53.0,87.0,40202.49
-52.0,87.0,40200.42
-51.0,87.0,40198.42
-50.0,87.0,40196.47
-49.0,87.0,40194.59
-48.0,87.0,40192.76
-47.0,87.0,40191.0
-46.0,87.0,40189.31
-45.0,87.0,40187.67
-44.0,87.0,40186.11
-43.0,87.0,40184.61
-42.0,87.0,40183.18
-41.0,87.0,40181.83
-40.0,87.0,40180.54
-39.0,87.0,40179.33
-38.0,87.0,40178.19
-37.0,87.0,40177.12
-36.0,87.0,40176.13
-35.0,87.0,40175.22
-34.0,87.0,40174.39
-33.0,87.0,40173.63
-32.0,87.0,40172.96
-31.0,87.0,40172.37
-30.0,87.0,40171.86
-29.0,87.0,40171.43
-28.0,87.0,40171.09
-27.0,87.0,40170.83
-26.0,87.0,40170.66
-25.0,87.0,40170.58
-24.0,87.0,40170.58
-23.0,87.0,40170.67
-22.0,87.0,40170.85
-21.0,87.0,40171.11
-20.0,87.0,40171.47
-19.0,87.0,40171.92
-18.0,87.0,40172.45
-17.0,87.0,40173.08
-16.0,87.0,40173.8
-15.0,87.0,40174.62
-14.0,87.0,40175.52
-13.0,87.0,40176.52
-12.0,87.0,40177.61
-11.0,87.0,40178.79
-10.0,87.0,40180.06
-9.0,87.0,40181.43
-8.0,87.0,40182.89
-7.0,87.0,40184.44
-6.0,87.0,40186.09
-5.0,87.0,40187.83
-4.0,87.0,40189.66
-3.0,87.0,40191.58
-2.0,87.0,40193.59
-1.0,87.0,40195.7
0.0,87.0,40197.9
1.0,87.0,40200.18
2.0,87.0,40202.56
3.0,87.0,40205.02
4.0,87.0,40207.58
5.0,87.0,40210.22
6.0,87.0,40212.95
7.0,87.0,40215.76
8.0,87.0,40218.66
9.0,87.0,40221.65
10.0,87.0,40224.72
11.0,87.0,40227.87
12.0,87.0,40231.1
13.0,87.0,40234.41
14.0,87.0,40237.81
15.0,87.0,40241.27
16.0,87.0,40244.82
17.0,87.0,40248.44
18.0,87.0,40252.14
19.0,87.0,40255.9
20.0,87.0,40259.74
21.0,87.0,40263.65
22.0,87.0,40267.62
23.0,87.0,40271.66
24.0,87.0,40275.77
25.0,87.0,40279.94
26.0,87.0,40284.17
27.0,87.0,40288.46
28.0,87.0,40292.8
29.0,87.0,40297.2
30.0,87.0,40301.66
31.0,87.0,40306.17
32.0,87.0,40310.72
33.0,87.0,40315.33
34.0,87.0,40319.97
35.0,87.0,40324.67
36.0,87.0,40329.4
37.0,87.0,40334.17
38.0,87.0,40338.99
39.0,87.0,40343.83
40.0,87.0,40348.71
41.0,87.0,40353.62
42.0,87.0,40358.55
43.0,87.0,40363.52
44.0,87.0,40368.5
45.0,87.0,40373.51
46.0,87.0,40378.53
47.0,87.0,40383.58
48.0,87.0,40388.63
49.0,87.0,40393.7
50.0,87.0,40398.78
51.0,87.0,40403.87
52.0,87.0,40408.96
53.0,87.0,40414.05
54.0,87.0,40419.14
55.0,87.0,40424.23
56.0,87.0,40429.32
57.0,87.0,40434.4
58.0,87.0,40439.47
59.0,87.0,40444.52
60.0,87.0,40449.57
61.0,87.0,40454.59
62.0,87.0,40459.6
63.0,87.0,40464.59
64.0,87.0,40469.55
65.0,87.0,40474.49
66.0,87.0,40479.4
67.0,87.0,40484.28
68.0,87.0,40489.12
69.0,87.0,40493.93
70.0,87.0,40498.71
71.0,87.0,40503.45
72.0,87.0,40508.14
73.0,87.0,40512.8
74.0,87.0,40517.41
75.0,87.0,40521.97
76.0,87.0,40526.48
77.0,87.0,40530.94
78.0,87.0,40535.35
79.0,87.0,40539.7
80.0,87.0,40544.0
81.0,87.0,40548.24
82.0,87.0,40552.42
83.0,87.0,40556.54
84.0,87.0,40560.59
85.0,87.0,40564.59
86.0,87.0,40568.51
87.0,87.0,40572.37
88.0,87.0,40576.15
89.0,87.0,40579.87
90.0,87.0,40583.52
91.0,87.0,40587.09
92.0,87.0,40590.58
93.0,87.0,40594.01
94.0,87.0,40597.35
95.0,87.0,40600.62
96.0,87.0,40603.81
97.0,87.0,40606.92
98.0,87.0,40609.94
99.0,87.0,40612.89
100.0,87.0,40615.75
101.0,87.0,40618.53
102.0,87.0,40621.23
103.0,87.0,40623.84
104.0,87.0,40626.37
105.0,87.0,40628.81
106.0,87.0,40631.17
107.0,87.0,40633.44
108.0,87.0,40635.62
109.0,87.0,40637.72
110.0,87.0,40639.73
111.0,87.0,40641.65
112.0,87.0,40643.48
113.0,87.0,40645.22
114.0,87.0,40646.88
115.0,87.0,40648.45
116.0,87.0,40649.93
117.0,87.0,40651.33
118.0,87.0,40652.63
119.0,87.0,40653.85
120.0,87.0,40654.98
121.0,87.0,40656.03
122.0,87.0,40656.98
123.0,87.0,40657.86
124.0,87.0,40658.64
125.0,87.0,40659.34
126.0,87.0,40659.96
127.0,87.0,40660.49
128.0,87.0,40660.94
129.0,87.0,40661.31
130.0,87.0,40661.59
131.0,87.0,40661.79
132.0,87.0,40661.91
133.0,87.0,40661.96
134.0,87.0,40661.92
135.0,87.0,40661.8
136.0,87.0,40661.61
137.0,87.0,40661.34
138.0,87.0,40660.99
139.0,87.0,40660.57
140.0,87.0,40660.07
141.0,87.0,40659.5
142.0,87.0,40658.86
143.0,87.0,40658.15
144.0,87.0,40657.37
145.0,87.0,40656.52
146.0,87.0,40655.6
147.0,87.0,40654.62
148.0,87.0,40653.57
149.0,87.0,40652.46
150.0,87.0,40651.28
151.0,87.0,40650.04
152.0,87.0,40648.74
153.0,87.0,40647.38
154.0,87.0,40645.97
155.0,87.0,40644.49
156.0,87.0,40642.96
157.0,87.0,40641.37
158.0,87.0,40639.73
159.0,87.0,40638.04
160.0,87.0,40636.29
161.0,87.0,40634.5
162.0,87.0,40632.65
163.0,87.0,40630.76
164.0,87.0,40628.82
165.0,87.0,40626.83
166.0,87.0,40624.8
167.0,87.0,40622.73
168.0,87.0,40620.61
169.0,87.0,40618.46
170.0,87.0,40616.26
171.0,87.0,40614.02
172.0,87.0,40611.75
173.0,87.0,40609.43
174.0,87.0,40607.08
175.0,87.0,40604.7
176.0,87.0,40602.28
177.0,87.0,40599.83
178.0,87.0,40597.35
179.0,87.0,40594.84
180.0,87.0,40592.29
-180.0,86.0,40630.98
-179.0,86.0,40627.52
-178.0,86.0,40624.03
-177.0,86.0,40620.51
-176.0,86.0,40616.98
-175.0,86.0,40613.42
-174.0,86.0,40609.85
-173.0,86.0,40606.26
-172.0,86.0,40602.65
-171.0,86.0,40599.03
-170.0,86.0,40595.39
-169.0,86.0,40591.73
-168.0,86.0,40588.06
-167.0,86.0,40584.38
-166.0,86.0,40580.69
-165.0,86.0,40576.98
-164.0,86.0,40573.26
-163.0,86.0,40569.54
-162.0,86.0,40565.8
-161.0,86.0,40562.05
-160.0,86.0,40558.3
-159.0,86.0,40554.54
-158.0,86.0,40550.76
-157.0,86.0,40546.98
-156.0,86.0,40543.2
-155.0,86.0,40539.4
-154.0,86.0,40535.6
-153.0,86.0,40531.79
-152.0,86.0,40527.98
-151.0,86.0,40524.16
-150.0,86.0,40520.33
-149.0,86.0,40516.49
-148.0,86.0,40512.65
-147.0,86.0,40508.8
-146.0,86.0,40504.95
-145.0,86.0,40501.09
-144.0,86.0,40497.22
-143.0,86.0,40493.35
-142.0,86.0,40489.47
-141.0,86.0,40485.58
-140.0,86.0,40481.68
-139.0,86.0,40477.78
-138.0,86.0,40473.87
-137.0,86.0,40469.96
-136.0,86.0,40466.03
-135.0,86.0,40462.1
-134.0,86.0,40458.16
-133.0,86.0,40454.21
-132.0,86.0,40450.25
-131.0,86.0,40446.28
-130.0,86.0,40442.31
-129.0,86.0,40438.32
-128.0,86.0,40434.33
-127.0,86.0,40430.33
-126.0,86.0,40426.31
-125.0,86.0,40422.29
-124.0,86.0,40418.26
-123.0,86.0,40414.21
-122.0,86.0,40410.16
-121.0,86.0,40406.09
-120.0,86.0,40402.02
-119.0,86.0,40397.93
-118.0,86.0,40393.83
-117.0,86.0,40389.73
-116.0,86.0,40385.61
-115.0,86.0,40381.48
-114.0,86.0,40377.34
-113.0,86.0,40373.18
-112.0,86.0,40369.02
-111.0,86.0,40364.85
-110.0,86.0,40360.67
-109.0,86.0,40356.47
-108.0,86.0,40352.27
-107.0,86.0,40348.06
-106.0,86.0,40343.83
-105.0,86.0,40339.6
-104.0,86.0,40335.36
-103.0,86.0,40331.11
-102.0,86.0,40326.86
-101.0,86.0,40322.59
-100.0,86.0,40318.32
-99.0,86.0,40314.05
-98.0,86.0,40309.76
-97.0,86.0,40305.48
-96.0,86.0,40301.19
-95.0,86.0,40296.89
-94.0,86.0,40292.59
-93.0,86.0,40288.3
-92.0,86.0,40284.0
-91.0,86.0,40279.7
-90.0,86.0,40275.4
-89.0,86.0,40271.11
-88.0,86.0,40266.81
-87.0,86.0,40262.53
-86.0,86.0,40258.25
-85.0,86.0,40253.97
-84.0,86.0,40249.71
-83.0,86.0,40245.45
-82.0,86.0,40241.2
-81.0,86.0,40236.97
-80.0,86.0,40232.75
-79.0,86.0,40228.55
-78.0,86.0,40224.36
-77.0,86.0,40220.2
-76.0,86.0,40216.05
-75.0,86.0,40211.93
-74.0,86.0,40207.82
-73.0,86.0,40203.75
-72.0,86.0,40199.7
-71.0,86.0,40195.68
-70.0,86.0,40191.69
-69.0,86.0,40187.74
-68.0,86.0,40183.82
-67.0,86.0,40179.93
-66.0,86.0,40176.09
-65.0,86.0,40172.28
-64.0,86.0,40168.52
-63.0,86.0,40164.8
-62.0,86.0,40161.13
-61.0,86.0,40157.51
-60.0,86.0,40153.94
-59.0,86.0,40150.43
-58.0,86.0,40146.96
-57.0,86.0,40143.56
-56.0,86.0,40140.22
-55.0,86.0,40136.94
-54.0,86.0,40133.72
-53.0,86.0,40130.57
-52.0,86.0,40127.49
-51.0,86.0,40124.47
-50.0,86.0,40121.53
-49.0,86.0,40118.67
-48.0,86.0,40115.88
-47.0,86.0,40113.18
-46.0,86.0,40110.55
-45.0,86.0,40108.01
-44.0,86.0,40105.56
-43.0,86.0,40103.19
-42.0,86.0,40100.91
-41.0,86.0,40098.73
-40.0,86.0,40096.64
-39.0,86.0,40094.64
-38.0,86.0,40092.75
-37.0,86.0,40090.95
-36.0,86.0,40089.26
-35.0,86.0,40087.67
-34.0,86.0,40086.18
-33.0,86.0,40084.81
-32.0,86.0,40083.54
-31.0,86.0,40082.39
-30.0,86.0,40081.35
-29.0,86.0,40080.42
-28.0,86.0,40079.61
-27.0,86.0,40078.92
-26.0,86.0,40078.34
-25.0,86.0,40077.89
-24.0,86.0,40077.56
-23.0,86.0,40077.35
-22.0,86.0,40077.27
-21.0,86.0,40077.31
-20.0,86.0,40077.48
-19.0,86.0,40077.78
-18.0,86.0,40078.2
-17.0,86.0,40078.76
-16.0,86.0,40079.45
-15.0,86.0,40080.27
-14.0,86.0,40081.22
-13.0,86.0,40082.3
-12.0,86.0,40083.52
-11.0,86.0,40084.87
-10.0,86.0,40086.35
-9.0,86.0,40087.97
-8.0,86.0,40089.73
-7.0,86.0,40091.62
-6.0,86.0,40093.64
-5.0,86.0,40095.8
-4.0,86.0,40098.09
-3.0,86.0,40100.52
-2.0,86.0,40103.08
-1.0,86.0,40105.78
0.0,86.0,40108.61
1.0,86.0,40111.57
2.0,86.0,40114.67
3.0,86.0,40117.89
4.0,86.0,40121.25
5.0,86.0,40124.74
6.0,86.0,40128.36
7.0,86.0,40132.1
8.0,86.0,40135.97
9.0,86.0,40139.97
10.0,86.0,40144.09
11.0,86.0,40148.33
12.0,86.0,40152.7
13.0,86.0,40157.18
14.0,86.0,40161.79
15.0,86.0,40166.51
16.0,86.0,40171.34
17.0,86.0,40176.29
18.0,86.0,40181.34
19.0,86.0,40186.51
20.0,86.0,40191.78
21.0,86.0,40197.15
22.0,86.0,40202.63
23.0,86.0,40208.21
24.0,86.0,40213.88
25.0,86.0,40219.65
26.0,86.0,40225.51
27.0,86.0,40231.46
28.0,86.0,40237.49
29.0,86.0,40243.61
30.0,86.0,40249.81
31.0,86.0,40256.09
32.0,86.0,40262.44
33.0,86.0,40268.86
34.0,86.0,40275.36
35.0,86.0,40281.91
36.0,86.0,40288.53
37.0,86.0,40295.21
38.0,86.0,40301.95
39.0,86.0,40308.74
40.0,86.0,40315.57
41.0,86.0,40322.46
42.0,86.0,40329.38
43.0,86.0,40336.34
44.0,86.0,40343.34
45.0,86.0,40350.37
46.0,86.0,40357.43
47.0,86.0,40364.51
48.0,86.0,40371.62
49.0,86.0,40378.74
50.0,86.0,40385.88
51.0,86.0,40393.02
52.0,86.0,40400.17
53.0,86.0,40407.33
54.0,86.0,40414.48
55.0,86.0,40421.63
56.0,86.0,40428.77
57.0,86.0,40435.9
58.0,86.0,40443.01
59.0,86.0,40450.11
60.0,86.0,40457.18
61.0,86.0,40464.22
62.0,86.0,40471.24
63.0,86.0,40478.22
64.0,86.0,40485.17
65.0,86.0,40492.07
66.0,86.0,40498.93
67.0,86.0,40505.75
68.0,86.0,40512.51
69.0,86.0,40519.22
70.0,86.0,40525.88
71.0,86.0,40532.47
72.0,86.0,40539.0
73.0,86.0,40545.46
74.0,86.0,40551.85
75.0,86.0,40558.17
76.0,86.0,40564.42
77.0,86.0,40570.58
78.0,86.0,40576.67
79.0,86.0,40582.67
80.0,86.0,40588.58
81.0,86.0,40594.4
82.0,86.0,40600.14
83.0,86.0,40605.77
84.0,86.0,40611.31
85.0,86.0,40616.75
86.0,86.0,40622.09
87.0,86.0,40627.33
88.0,86.0,40632.46
89.0,86.0,40637.48
90.0,86.0,40642.4
91.0,86.0,40647.2
92.0,86.0,40651.89
93.0,86.0,40656.46
94.0,86.0,40660.92
95.0,86.0,40665.26
96.0,86.0,40669.48
97.0,86.0,40673.58
98.0,86.0,40677.56
99.0,86.0,40681.42
100.0,86.0,40685.15
101.0,86.0,40688.76
102.0,86.0,40692.24
103.0,86.0,40695.59
104.0,86.0,40698.82
105.0,86.0,40701.93
106.0,86.0,40704.9
107.0,86.0,40707.75
108.0,86.0,40710.46
109.0,86.0,40713.05
110.0,86.0,40715.51
111.0,86.0,40717.84
112.0,86.0,40720.05
113.0,86.0,40722.12
114.0,86.0,40724.07
115.0,86.0,40725.88
116.0,86.0,40727.57
117.0,86.0,40729.14
118.0,86.0,40730.57
119.0,86.0,40731.88
120.0,86.0,40733.07
121.0,86.0,40734.13
122.0,86.0,40735.07
123.0,86.0,40735.88
124.0,86.0,40736.58
125.0,86.0,40737.15
126.0,86.0,40737.6
127.0,86.0,40737.94
128.0,86.0,40738.16
129.0,86.0,40738.26
130.0,86.0,40738.25
131.0,86.0,40738.12
132.0,86.0,40737.89
133.0,86.0,40737.54
134.0,86.0,40737.09
135.0,86.0,40736.53
136.0,86.0,40735.86
137.0,86.0,40735.09
138.0,86.0,40734.22
139.0,86.0,40733.25
140.0,86.0,40732.18
141.0,86.0,40731.02
142.0,86.0,40729.76
143.0,86.0,40728.41
144.0,86.0,40726.97
145.0,86.0,40725.44
146.0,86.0,40723.82
147.0,86.0,40722.12
148.0,86.0,40720.33
149.0,86.0,40718.46
150.0,86.0,40716.52
151.0,86.0,40714.5
152.0,86.0,40712.4
153.0,86.0,40710.23
154.0,86.0,40707.99
155.0,86.0,40705.68
156.0,86.0,40703.3
157.0,86.0,40700.86
158.0,86.0,40698.35
159.0,86.0,40695.79
160.0,86.0,40693.16
161.0,86.0,40690.48
162.0,86.0,40687.74
163.0,86.0,40684.95
164.0,86.0,40682.11
165.0,86.0,40679.21
166.0,86.0,40676.27
167.0,86.0,40673.28
168.0,86.0,40670.25
169.0,86.0,40667.18
170.0,86.0,40664.06
171.0,86.0,40660.9
172.0,86.0,40657.71
173.0,86.0,40654.48
174.0,86.0,40651.22
175.0,86.0,40647.92
176.0,86.0,40644.59
177.0,86.0,40641.23
178.0,86.0,40637.84
179.0,86.0,40634.43
180.0,86.0,40630.98
-180.0,85.0,40660.85
-179.0,85.0,40656.48
-178.0,85.0,40652.1
-177.0,85.0,40647.71
-176.0,85.0,40643.31
-175.0,85.0,40638.91
-174.0,85.0,40634.49
-173.0,85.0,40630.08
-172.0,85.0,40625.66
-171.0,85.0,40621.23
-170.0,85.0,40616.81
-169.0,85.0,40612.38
-168.0,85.0,40607.96
-167.0,85.0,40603.53
-166.0,85.0,40599.11
-165.0,85.0,40594.68
-164.0,85.0,40590.27
-163.0,85.0,40585.85
-162.0,85.0,40581.44
-161.0,85.0,40577.03
-160.0,85.0,40572.62
-159.0,85.0,40568.22
-158.0,85.0,40563.82
-157.0,85.0,40559.43
-156.0,85.0,40555.04
-155.0,85.0,40550.66
-154.0,85.0,40546.28
-153.0,85.0,40541.9
-152.0,85.0,40537.53
-151.0,85.0,40533.16
-150.0,85.0,40528.79
-149.0,85.0,40524.43
-148.0,85.0,40520.07
-147.0,85.0,40515.71
-146.0,85.0,40511.35
-145.0,85.0,40506.99
-144.0,85.0,40502.63
-143.0,85.0,40498.28
-142.0,85.0,40493.91
-141.0,85.0,40489.55
-140.0,85.0,40485.19
-139.0,85.0,40480.82
-138.0,85.0,40476.45
-137.0,85.0,40472.07
-136.0,85.0,40467.68
-135.0,85.0,40463.29
-134.0,85.0,40458.89
-133.0,85.0,40454.48
-132.0,85.0,40450.07
-131.0,85.0,40445.64
-130.0,85.0,40441.2
-129.0,85.0,40436.75
-128.0,85.0,40432.29
-127.0,85.0,40427.81
-126.0,85.0,40423.32
-125.0,85.0,40418.81
-124.0,85.0,40414.29
-123.0,85.0,40409.75
-122.0,85.0,40405.19
-121.0,85.0,40400.62
-120.0,85.0,40396.02
-119.0,85.0,40391.41
-118.0,85.0,40386.77
-117.0,85.0,40382.11
-116.0,85.0,40377.44
-115.0,85.0,40372.74
-114.0,85.0,40368.02
-113.0,85.0,40363.27
-112.0,85.0,40358.5
-111.0,85.0,40353.71
-110.0,85.0,40348.9
-109.0,85.0,40344.06
-108.0,85.0,40339.19
-107.0,85.0,40334.31
-106.0,85.0,40329.39
-105.0,85.0,40324.46
-104.0,85.0,40319.5
-103.0,85.0,40314.51
-102.0,85.0,40309.51
-101.0,85.0,40304.48
-100.0,85.0,40299.42
-99.0,85.0,40294.34
-98.0,85.0,40289.25
-97.0,85.0,40284.13
-96.0,85.0,40278.99
-95.0,85.0,40273.83
-94.0,85.0,40268.65
-93.0,85.0,40263.45
-92.0,85.0,40258.23
-91.0,85.0,40253.0
-90.0,85.0,40247.76
-89.0,85.0,40242.5
-88.0,85.0,40237.23
-87.0,85.0,40231.94
-86.0,85.0,40226.65
-85.0,85.0,40221.35
-84.0,85.0,40216.04
-83.0,85.0,40210.73
-82.0,85.0,40205.41
-81.0,85.0,40200.1
-80.0,85.0,40194.78
-79.0,85.0,40189.47
-78.0,85.0,40184.16
-77.0,85.0,40178.86
-76.0,85.0,40173.57
-75.0,85.0,40168.29
-74.0,85.0,40163.03
-73.0,85.0,40157.78
-72.0,85.0,40152.55
-71.0,85.0,40147.34
-70.0,85.0,40142.15
-69.0,85.0,40136.99
-68.0,85.0,40131.86
-67.0,85.0,40126.76
-66.0,85.0,40121.7
-65.0,85.0,40116.67
-64.0,85.0,40111.69
-63.0,85.0,40106.75
-62.0,85.0,40101.85
-61.0,85.0,40097.01
-60.0,85.0,40092.21
-59.0,85.0,40087.47
-58.0,85.0,40082.8
-57.0,85.0,40078.18
-56.0,85.0,40073.63
-55.0,85.0,40069.14
-54.0,85.0,40064.73
-53.0,85.0,40060.39
-52.0,85.0,40056.13
-51.0,85.0,40051.96
-50.0,85.0,40047.86
-49.0,85.0,40043.86
-48.0,85.0,40039.94
-47.0,85.0,40036.12
-46.0,85.0,40032.4
-45.0,85.0,40028.77
-44.0,85.0,40025.25
-43.0,85.0,40021.84
-42.0,85.0,40018.54
-41.0,85.0,40015.35
-40.0,85.0,40012.28
-39.0,85.0,40009.33
-38.0,85.0,40006.49
-37.0,85.0,40003.79
-36.0,85.0,40001.21
-35.0,85.0,39998.77
-34.0,85.0,39996.46
-33.0,85.0,39994.29
-32.0,85.0,39992.25
-31.0,85.0,39990.36
-30.0,85.0,39988.62
-29.0,85.0,39987.02
-28.0,85.0,39985.57
-27.0,85.0,39984.27
-26.0,85.0,39983.13
-25.0,85.0,39982.15
-24.0,85.0,39981.33
-23.0,85.0,39980.67
-22.0,85.0,39980.17
-21.0,85.0,39979.84
-20.0,85.0,39979.67
-19.0,85.0,39979.67
-18.0,85.0,39979.85
-17.0,85.0,39980.2
-16.0,85.0,39980.72
-15.0,85.0,39981.41
-14.0,85.0,39982.29
-13.0,85.0,39983.34
-12.0,85.0,39984.57
-11.0,85.0,39985.97
-10.0,85.0,39987.56
-9.0,85.0,39989.33
-8.0,85.0,39991.28
-7.0,85.0,39993.42
-6.0,85.0,39995.73
-5.0,85.0,39998.23
-4.0,85.0,40000.91
-3.0,85.0,40003.78
-2.0,85.0,40006.82
-1.0,85.0,40010.05
0.0,85.0,40013.46
1.0,85.0,40017.05
2.0,85.0,40020.83
3.0,85.0,40024.78
4.0,85.0,40028.91
5.0,85.0,40033.22
6.0,85.0,40037.7
7.0,85.0,40042.37
8.0,85.0,40047.2
9.0,85.0,40052.21
10.0,85.0,40057.39
11.0,85.0,40062.74
12.0,85.0,40068.25
13.0,85.0,40073.93
14.0,85.0,40079.77
15.0,85.0,40085.78
16.0,85.0,40091.94
17.0,85.0,40098.26
18.0,85.0,40104.73
19.0,85.0,40111.35
20.0,85.0,40118.11
21.0,85.0,40125.03
22.0,85.0,40132.08
23.0,85.0,40139.27
24.0,85.0,40146.6
25.0,85.0,40154.05
26.0,85.0,40161.64
27.0,85.0,40169.35
28.0,85.0,40177.18
29.0,85.0,40185.12
30.0,85.0,40193.18
31.0,85.0,40201.34
32.0,85.0,40209.61
33.0,85.0,40217.98
34.0,85.0,40226.45
35.0,85.0,40235.01
36.0,85.0,40243.65
37.0,85.0,40252.38
38.0,85.0,40261.18
39.0,85.0,40270.06
40.0,85.0,40279.0
41.0,85.0,40288.01
42.0,85.0,40297.08
43.0,85.0,40306.2
44.0,85.0,40315.37
45.0,85.0,40324.59
46.0,85.0,40333.84
47.0,85.0,40343.13
48.0,85.0,40352.45
49.0,85.0,40361.79
50.0,85.0,40371.15
51.0,85.0,40380.52
52.0,85.0,40389.9
53.0,85.0,40399.29
54.0,85.0,40408.67
55.0,85.0,40418.04
56.0,85.0,40427.41
57.0,85.0,40436.75
58.0,85.0,40446.07
59.0,85.0,40455.37
60.0,85.0,40464.63
61.0,85.0,40473.85
62.0,85.0,40483.04
63.0,85.0,40492.17
64.0,85.0,40501.25
65.0,85.0,40510.27
66.0,85.0,40519.23
67.0,85.0,40528.12
68.0,85.0,40536.94
69.0,85.0,40545.69
70.0,85.0,40554.35
71.0,85.0,40562.93
72.0,85.0,40571.41
73.0,85.0,40579.8
74.0,85.0,40588.09
75.0,85.0,40596.28
